number,ticker,cp,entry,exit,expiration,dte,hold_days,strike,open_entry,delta_entry,value_at_exit,exit_src,profit,return_pct
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,30.0,19.5,0.7768,17.5,tradier_close,-200.0,-10.3
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,36.0,8.79,0.6143,0.54,tradier_close,-825.0,-93.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,80.0,3.3,0.2746,0.42,tradier_close,-288.0,-87.3
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,39.0,11.0,0.6146,4.35,tradier_close,-665.0,-60.5
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,20.0,18.0,0.8322,14.35,tradier_close,-365.0,-20.3
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,34.0,13.9,0.6948,8.5,tradier_close,-540.0,-38.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,20.0,15.94,0.8462,10.81,tradier_close,-513.0,-32.2
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,70.0,4.07,0.3306,0.54,tradier_close,-353.0,-86.7
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,49.0,8.65,0.5197,2.87,tradier_close,-578.0,-66.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,44.0,6.7,0.5026,0.01,tradier_close,-669.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,29.0,11.8,0.7143,2.57,tradier_close,-923.0,-78.2
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,65.0,11.0,0.5697,6.85,athena_mid,-415.0,-37.7
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,35.0,18.05,0.7504,12.88,athena_mid,-517.5,-28.7
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,31.0,11.3,0.6834,0.02,tradier_close,-1128.0,-99.8
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,105.0,2.83,0.2198,0.81,tradier_close,-202.0,-71.4
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,25.0,13.21,0.7744,5.6,tradier_close,-761.0,-57.6
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,100.0,3.1,0.2355,0.86,tradier_close,-224.0,-72.3
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,1.0,30.5,1.0,30.25,tradier_close,-25.0,-0.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,27.0,12.03,0.7438,4.27,tradier_close,-776.0,-64.5
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,23.0,15.2,0.798,8.7,athena_mid,-650.0,-42.8
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,43.0,8.5,0.5495,1.81,tradier_close,-669.0,-78.7
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,36.0,14.98,0.6982,9.75,athena_mid,-523.0,-34.9
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,45.0,15.27,0.7028,12.97,athena_mid,-229.5,-15.0
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,12.5,22.72,0.9183,18.5,athena_mid,-422.0,-18.6
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,26.0,12.75,0.7575,6.6,tradier_close,-615.0,-48.2
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,39.0,8.7,0.5743,0.32,tradier_close,-838.0,-96.3
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,30.0,11.79,0.7041,4.61,tradier_close,-718.0,-60.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,20.0,17.0,0.8343,12.05,tradier_close,-495.0,-29.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,35.0,9.3,0.6241,0.01,tradier_close,-929.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,38.0,8.9,0.5815,0.01,tradier_close,-889.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,45.0,7.63,0.501,0.18,tradier_close,-745.0,-97.6
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,65.0,5.77,0.3988,1.79,tradier_close,-398.0,-69.0
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,24.0,13.98,0.7892,6.5,tradier_close,-748.0,-53.5
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,62.5,6.5,0.4158,1.92,tradier_close,-458.0,-70.5
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,67.5,5.29,0.3832,1.76,tradier_close,-353.0,-66.7
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,22.0,15.2,0.8113,9.45,athena_mid,-575.0,-37.8
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,42.0,9.0,0.5601,2.01,tradier_close,-699.0,-77.7
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,90.0,3.7,0.2709,1.09,tradier_close,-261.0,-70.5
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,10.0,24.39,0.9362,21.1,tradier_close,-329.0,-13.5
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,39.0,8.24,0.5675,0.02,tradier_close,-822.0,-99.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,24.0,14.25,0.7878,6.95,tradier_close,-730.0,-51.2
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,37.0,10.9,0.6162,2.76,tradier_close,-814.0,-74.7
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,27.0,21.0,0.7936,16.0,athena_mid,-500.0,-23.8
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,4.0,30.33,0.975,26.48,athena_mid,-385.5,-12.7
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,20.0,23.0,0.8365,18.5,tradier_close,-450.0,-19.6
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,26.5,12.5,0.7511,4.64,tradier_close,-786.0,-62.9
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,50.0,13.37,0.6412,9.19,tradier_close,-418.0,-31.3
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,33.5,9.89,0.6459,0.01,tradier_close,-988.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,30.0,10.85,0.6986,0.73,tradier_close,-1012.0,-93.3
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,40.0,17.2,0.726,13.5,tradier_close,-370.0,-21.5
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,37.0,8.72,0.5954,0.01,tradier_close,-871.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,37.5,10.25,0.6302,4.5,tradier_close,-575.0,-56.1
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,75.0,10.08,0.5284,5.7,tradier_close,-438.0,-43.5
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,34.5,10.0,0.6312,0.01,tradier_close,-999.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,31.5,10.42,0.6777,1.39,tradier_close,-903.0,-86.7
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,32.0,14.3,0.7132,9.18,tradier_close,-512.0,-35.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,43.0,7.5,0.5242,0.09,tradier_close,-741.0,-98.8
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,27.5,17.94,0.7789,14.28,tradier_close,-366.0,-20.4
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,23.0,18.13,0.8013,12.53,athena_mid,-560.5,-30.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,19.5,17.02,0.8531,11.43,athena_mid,-559.5,-32.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,75.0,4.45,0.3402,1.42,tradier_close,-303.0,-68.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,40.0,7.1,0.5541,0.01,tradier_close,-709.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,45.0,6.7,0.4903,0.01,tradier_close,-669.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,34.0,11.45,0.6681,5.35,tradier_close,-610.0,-53.3
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,31.0,11.2,0.685,1.59,tradier_close,-961.0,-85.8
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,45.0,8.7,0.5556,3.4,tradier_close,-530.0,-60.9
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,32.5,16.95,0.7445,12.0,tradier_close,-495.0,-29.2
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,14.0,19.6,0.9088,16.8,tradier_close,-280.0,-14.3
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,38.0,14.2,0.6843,9.16,tradier_close,-504.0,-35.5
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,55.0,13.2,0.6157,8.05,athena_mid,-515.0,-39.0
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,5.0,27.0,0.9961,25.95,athena_mid,-105.0,-3.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,55.0,6.14,0.4377,0.99,tradier_close,-515.0,-83.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,19.0,17.73,0.8462,13.03,tradier_close,-470.0,-26.5
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,22.0,19.15,0.8116,13.12,athena_mid,-602.5,-31.5
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,35.0,16.33,0.7286,11.75,tradier_close,-458.0,-28.0
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,49.0,6.02,0.4439,0.01,tradier_close,-601.0,-99.8
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,45.0,10.9,0.603,5.95,tradier_close,-495.0,-45.4
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,15.0,23.0,0.8772,19.3,athena_mid,-370.0,-16.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,42.0,6.94,0.5278,0.01,tradier_close,-693.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,27.0,12.89,0.7441,5.99,tradier_close,-690.0,-53.5
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,110.0,6.97,0.4108,3.33,athena_mid,-364.5,-52.3
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,45.0,8.1,0.5289,1.63,tradier_close,-647.0,-79.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,35.0,11.15,0.6572,5.02,tradier_close,-613.0,-55.0
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,15.0,18.94,0.8978,15.85,tradier_close,-309.0,-16.3
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,75.0,3.75,0.3014,0.46,tradier_close,-329.0,-87.7
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,5.0,29.0,0.9865,25.85,athena_mid,-315.0,-10.9
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,25.0,16.33,0.7811,11.35,tradier_close,-498.0,-30.5
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,40.0,12.0,0.6426,6.8,tradier_close,-520.0,-43.3
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,17.0,23.92,0.8567,19.0,athena_mid,-492.0,-20.6
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,47.5,8.51,0.5332,3.15,tradier_close,-536.0,-63.0
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,22.0,21.85,0.8235,17.5,athena_mid,-435.0,-19.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,19.0,16.44,0.8578,11.9,athena_mid,-454.0,-27.6
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,31.0,10.86,0.6909,4.2,tradier_close,-666.0,-61.3
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,26.0,15.0,0.7616,8.3,tradier_close,-670.0,-44.7
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,12.0,22.28,0.9292,18.88,athena_mid,-340.5,-15.3
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,46.0,9.01,0.5466,3.23,athena_mid,-578.5,-64.2
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,26.0,12.6,0.7594,4.71,tradier_close,-789.0,-62.6
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,39.0,12.37,0.6509,7.08,athena_mid,-529.5,-42.8
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,34.0,15.07,0.7133,10.26,tradier_close,-481.0,-31.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,32.5,12.0,0.6852,5.84,tradier_close,-616.0,-51.3
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,13.0,23.55,0.8866,20.9,tradier_close,-265.0,-11.3
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,72.5,5.03,0.3535,1.54,tradier_close,-349.0,-69.4
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,95.0,3.25,0.2518,0.95,tradier_close,-230.0,-70.8
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,29.0,12.45,0.7173,5.2,tradier_close,-725.0,-58.2
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,13.0,22.5,0.9191,17.93,athena_mid,-457.5,-20.3
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,45.0,15.1,0.6681,9.8,tradier_close,-530.0,-35.1
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,42.0,17.4,0.717,12.5,athena_mid,-490.0,-28.2
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,40.0,8.75,0.5818,2.08,tradier_close,-667.0,-76.2
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,29.5,11.26,0.7062,1.25,tradier_close,-1001.0,-88.9
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,47.5,15.01,0.6547,9.25,athena_mid,-576.0,-38.4
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,31.0,16.0,0.7373,11.3,tradier_close,-470.0,-29.4
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,45.0,11.8,0.6361,7.85,athena_mid,-395.0,-33.5
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,62.5,11.0,0.5813,7.6,tradier_close,-340.0,-30.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,34.5,10.21,0.635,0.7,tradier_close,-951.0,-93.1
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,18.0,17.9,0.8626,12.8,tradier_close,-510.0,-28.5
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,12.5,25.15,0.8984,21.0,athena_mid,-415.0,-16.5
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,17.5,18.4,0.8637,14.15,tradier_close,-425.0,-23.1
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,40.0,9.78,0.6044,4.0,tradier_close,-578.0,-59.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,48.0,5.98,0.4553,0.02,tradier_close,-596.0,-99.7
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,60.0,11.4,0.5923,7.3,tradier_close,-410.0,-36.0
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,105.0,7.75,0.4264,3.45,athena_mid,-430.0,-55.5
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,25.0,21.0,0.8051,16.48,athena_mid,-452.5,-21.5
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,32.0,9.8,0.6684,0.01,tradier_close,-979.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,41.0,8.71,0.5708,2.22,tradier_close,-649.0,-74.5
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,15.0,21.0,0.8919,16.2,tradier_close,-480.0,-22.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,70.0,5.15,0.3682,1.6,tradier_close,-355.0,-68.9
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,30.0,14.5,0.7319,9.59,tradier_close,-491.0,-33.9
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,33.0,15.47,0.7212,10.6,athena_mid,-487.0,-31.5
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,7.5,27.5,0.9422,23.6,athena_mid,-390.0,-14.2
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,22.5,15.35,0.8094,8.35,athena_mid,-700.0,-45.6
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,30.0,11.3,0.6996,2.05,tradier_close,-925.0,-81.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,50.0,6.0,0.4464,0.11,tradier_close,-589.0,-98.2
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,32.0,10.85,0.6781,3.85,tradier_close,-700.0,-64.5
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,19.0,18.73,0.8426,14.35,athena_mid,-438.0,-23.4
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,52.5,13.85,0.6283,8.62,athena_mid,-522.5,-37.7
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,47.0,7.8,0.5091,1.55,tradier_close,-625.0,-80.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,31.5,10.0,0.6759,0.02,tradier_close,-998.0,-99.8
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,21.0,16.3,0.8245,10.3,athena_mid,-600.0,-36.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,34.0,9.0,0.6386,0.01,tradier_close,-899.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,29.0,13.23,0.7257,7.15,tradier_close,-608.0,-46.0
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,50.0,10.02,0.5664,5.27,tradier_close,-475.0,-47.4
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,39.5,8.0,0.5605,0.01,tradier_close,-799.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,35.0,9.3,0.6281,0.65,tradier_close,-865.0,-93.0
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,28.0,12.18,0.729,3.23,tradier_close,-895.0,-73.5
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,33.5,11.9,0.649,0.85,tradier_close,-1105.0,-92.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,28.0,12.49,0.7306,5.4,tradier_close,-709.0,-56.8
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,26.0,15.48,0.7711,11.07,athena_mid,-440.5,-28.5
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,38.0,9.7,0.6047,2.55,tradier_close,-715.0,-73.7
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,9.0,25.68,0.9682,21.95,athena_mid,-373.0,-14.5
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,27.0,12.34,0.7442,3.75,tradier_close,-859.0,-69.6
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,30.0,17.5,0.7615,13.0,tradier_close,-450.0,-25.7
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,21.0,16.5,0.8324,9.85,athena_mid,-665.0,-40.3
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,42.0,8.05,0.5364,0.21,tradier_close,-784.0,-97.4
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,46.0,7.25,0.519,1.76,tradier_close,-549.0,-75.7
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,17.0,19.1,0.8634,15.5,athena_mid,-360.0,-18.8
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,65.0,5.05,0.3629,0.65,tradier_close,-440.0,-87.1
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,57.5,7.05,0.4514,2.25,tradier_close,-480.0,-68.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,18.5,18.0,0.8661,12.4,athena_mid,-560.0,-31.1
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,27.5,14.05,0.7435,7.84,tradier_close,-621.0,-44.2
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,43.0,7.0,0.5149,0.01,tradier_close,-699.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,38.0,9.0,0.5875,0.39,tradier_close,-861.0,-95.7
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,9.0,25.9,0.9562,21.95,athena_mid,-395.0,-15.3
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,27.5,12.82,0.7366,3.2,tradier_close,-962.0,-75.0
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,25.0,14.5,0.7737,8.7,tradier_close,-580.0,-40.0
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,30.0,12.4,0.7139,6.4,tradier_close,-600.0,-48.4
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,35.0,13.33,0.6857,7.85,tradier_close,-548.0,-41.1
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,29.0,15.59,0.7536,11.78,tradier_close,-381.0,-24.4
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,39.0,8.8,0.5932,2.27,tradier_close,-653.0,-74.2
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,52.5,7.5,0.4904,2.65,tradier_close,-485.0,-64.7
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,26.0,12.2,0.7585,5.12,tradier_close,-708.0,-58.0
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,32.0,10.07,0.6705,1.22,tradier_close,-885.0,-87.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,50.0,6.4,0.4333,0.01,tradier_close,-639.0,-99.8
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,9.0,25.0,0.9516,21.9,athena_mid,-310.0,-12.4
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,24.0,18.25,0.7911,11.88,athena_mid,-637.5,-34.9
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,100.0,7.9,0.4413,3.7,tradier_close,-420.0,-53.2
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,33.0,10.31,0.6562,0.98,tradier_close,-933.0,-90.5
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,19.0,17.0,0.8502,12.05,athena_mid,-495.0,-29.1
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,32.5,10.25,0.661,0.01,tradier_close,-1024.0,-99.9
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,41.0,9.4,0.5942,3.94,tradier_close,-546.0,-58.1
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,40.0,16.0,0.6974,10.72,athena_mid,-527.5,-33.0
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,115.0,6.45,0.3955,2.85,tradier_close,-360.0,-55.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,28.0,12.0,0.729,2.77,tradier_close,-923.0,-76.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,10.0,24.5,0.9478,20.88,athena_mid,-362.5,-14.8
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,34.0,11.0,0.6527,3.45,tradier_close,-755.0,-68.6
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,31.0,11.95,0.7022,6.1,tradier_close,-585.0,-49.0
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,60.0,6.11,0.4327,2.04,tradier_close,-407.0,-66.6
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,16.0,19.35,0.8958,15.2,tradier_close,-415.0,-21.4
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,33.0,14.2,0.7038,8.7,tradier_close,-550.0,-38.7
16,DJT,C,2024-10-22,2024-11-22,2025-03-21,150,31,44.0,11.7,0.6106,6.1,athena_mid,-560.0,-47.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,15.5,19.56,0.9031,15.4,athena_mid,-416.0,-21.3
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,25.0,12.93,0.7732,5.8,tradier_close,-713.0,-55.1
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,22.5,15.95,0.8041,10.3,athena_mid,-565.0,-35.4
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,30.0,16.55,0.7451,11.2,tradier_close,-535.0,-32.3
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,70.0,10.0,0.5487,6.16,tradier_close,-384.0,-38.4
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,2.5,29.2,1.0,28.57,athena_mid,-62.5,-2.1
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,25.0,14.2,0.771,7.24,tradier_close,-696.0,-49.0
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,41.0,7.55,0.5409,0.02,tradier_close,-753.0,-99.7
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,50.0,6.65,0.481,1.17,tradier_close,-548.0,-82.4
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,110.0,2.8,0.2067,0.76,tradier_close,-204.0,-72.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,20.0,16.2,0.8374,11.45,tradier_close,-475.0,-29.3
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,33.0,10.3,0.6653,3.8,tradier_close,-650.0,-63.1
16,DJT,C,2024-10-22,2024-11-22,2026-01-16,451,31,17.5,21.81,0.8562,18.19,tradier_close,-362.0,-16.6
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,44.0,7.9,0.5389,1.8,tradier_close,-610.0,-77.2
16,DJT,C,2024-10-22,2024-11-22,2027-01-15,815,31,50.0,14.36,0.6807,11.45,tradier_close,-291.0,-20.3
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,80.0,4.3,0.3145,1.24,tradier_close,-306.0,-71.2
16,DJT,C,2024-10-22,2024-11-22,2025-06-20,241,31,32.0,15.4,0.7291,10.82,tradier_close,-458.0,-29.7
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,42.5,9.7,0.5797,3.7,tradier_close,-600.0,-61.9
16,DJT,C,2024-10-22,2024-11-22,2024-11-22,31,31,22.0,15.0,0.8183,9.01,tradier_close,-599.0,-39.9
16,DJT,C,2024-10-22,2024-11-22,2024-12-20,59,31,24.0,14.6,0.7845,8.5,tradier_close,-610.0,-41.8
16,DJT,C,2024-10-22,2024-11-22,2024-11-29,38,31,32.5,10.56,0.6634,0.94,tradier_close,-962.0,-91.1
16,DJT,C,2024-10-22,2024-11-22,2025-01-17,87,31,115.0,2.35,0.1938,0.71,tradier_close,-164.0,-69.8
